DATE,STATION,SO2,NOX,NO2,CO,RSP,O3,FSP
26-08-2013,CENTRAL,6,374,95,70,29,5,18
27-08-2013,CENTRAL,21,429,106,69,43,5,28
28-08-2013,CENTRAL,16,417,100,66,35,5,20
29-08-2013,CENTRAL,19,402,107,73,41,5,25
30-08-2013,CENTRAL,13,422,159,82,42,11,28
31-08-2013,CENTRAL,22,562,143,100,49,5,32
1/9/2013,CENTRAL,17,356,108,61,32,6,21
2/9/2013,CENTRAL,15,406,118,63,29,4,19
3/9/2013,CENTRAL,12,421,99,68,35,3,24
4/9/2013,CENTRAL,7,326,94,53,31,5,23
5/9/2013,CENTRAL,4,333,122,63,34,14,25
6/9/2013,CENTRAL,6,232,112,55,50,23,32
7/9/2013,CENTRAL,6,227,117,54,53,24,35
8/9/2013,CENTRAL,6,140,79,33,36,32,24
9/9/2013,CENTRAL,5,224,100,42,40,20,26
10/9/2013,CENTRAL,6,261,107,52,42,17,29
11/9/2013,CENTRAL,6,245,115,52,46,21,31
12/9/2013,CENTRAL,5,239,101,48,36,24,25
13-09-2013,CENTRAL,4,274,92,42,27,8,17
14-09-2013,CENTRAL,4,259,90,39,26,7,18
15-09-2013,CENTRAL,18,283,103,43,37,10,26
16-09-2013,CENTRAL,6,192,101,35,41,30,25
17-09-2013,CENTRAL,6,187,102,38,66,46,38
18-09-2013,CENTRAL,6,177,94,32,58,39,30
19-09-2013,CENTRAL,7,201,96,36,53,24,29
20-09-2013,CENTRAL,19,335,138,67,67,15,39
21-09-2013,CENTRAL,17,522,179,73,68,5,41
22-09-2013,CENTRAL,11,338,122,58,53,10,34
23-09-2013,CENTRAL,5,268,113,75,79,24,61
24-09-2013,CENTRAL,4,250,91,43,37,11,21
25-09-2013,CENTRAL,6,206,96,36,41,20,22
26-09-2013,CENTRAL,7,254,113,52,50,21,34
27-09-2013,CENTRAL,6,252,124,53,62,22,38
28-09-2013,CENTRAL,6,247,126,57,67,25,42
29-09-2013,CENTRAL,6,207,96,45,59,20,43
30-09-2013,CENTRAL,6,200,105,56,65,25,47
1/10/2013,CENTRAL,7,122,84,37,58,60,38
2/10/2013,CENTRAL,16,401,184,83,74,14,53
3/10/2013,CENTRAL,12,358,181,72,94,18,57
4/10/2013,CENTRAL,14,334,178,79,122,24,79
5/10/2013,CENTRAL,17,382,188,72,81,19,51
6/10/2013,CENTRAL,19,467,219,62,85,10,50
7/10/2013,CENTRAL,17,478,191,58,79,10,51
8/10/2013,CENTRAL,15,452,189,81,103,8,73
9/10/2013,CENTRAL,9,264,121,63,58,14,38
10/10/2013,CENTRAL,8,256,112,64,45,18,28
11/10/2013,CENTRAL,20,370,155,95,63,11,41
12/10/2013,CENTRAL,11,219,131,65,78,44,40
13-10-2013,CENTRAL,8,132,84,40,65,54,26
14-10-2013,CENTRAL,7,110,72,34,53,53,24
15-10-2013,CENTRAL,10,245,132,61,77,34,45
16-10-2013,CENTRAL,9,207,121,67,91,48,59
17-10-2013,CENTRAL,7,205,117,62,78,43,46
18-10-2013,CENTRAL,7,257,130,61,64,36,34
19-10-2013,CENTRAL,13,332,169,75,85,19,52
20-10-2013,CENTRAL,14,251,148,63,85,36,57
21-10-2013,CENTRAL,12,373,174,90,95,17,67
22-10-2013,CENTRAL,21,502,212,91,96,11,73
23-10-2013,CENTRAL,27,528,260,96,123,22,88
24-10-2013,CENTRAL,25,537,259,84,99,16,64
25-10-2013,CENTRAL,26,529,250,79,109,21,67
26-10-2013,CENTRAL,23,324,195,91,105,34,68
27-10-2013,CENTRAL,15,193,138,118,88,66,52
28-10-2013,CENTRAL,12,232,140,58,74,52,44
29-10-2013,CENTRAL,7,254,141,44,62,30,43
30-10-2013,CENTRAL,6,213,120,37,54,32,36
31-10-2013,CENTRAL,8,280,144,54,59,24,35
1/11/2013,CENTRAL,12,410,179,78,66,10,40
2/11/2013,CENTRAL,14,393,152,65,62,10,37
3/11/2013,CENTRAL,11,266,113,66,62,15,42
4/11/2013,CENTRAL,9,278,105,82,49,13,40
5/11/2013,CENTRAL,8,246,106,88,55,13,39
6/11/2013,CENTRAL,9,358,146,98,77,8,53
7/11/2013,CENTRAL,6,214,119,71,64,31,42
8/11/2013,CENTRAL,7,235,138,75,78,42,53
9/11/2013,CENTRAL,6,154,85,47,57,33,35
10/11/2013,CENTRAL,3,105,58,29,32,27,17
11/11/2013,CENTRAL,1,143,76,47,38,31,21
12/11/2013,CENTRAL,5,170,82,60,40,26,24
13-11-2013,CENTRAL,10,289,95,94,35,17,23
14-11-2013,CENTRAL,11,404,127,99,49,9,30
15-11-2013,CENTRAL,4,314,127,77,44,8,29
16-11-2013,CENTRAL,9,392,171,91,89,13,58
17-11-2013,CENTRAL,9,214,111,56,68,26,44
18-11-2013,CENTRAL,8,286,149,47,96,21,49
19-11-2013,CENTRAL,11,247,135,48,118,38,56
20-11-2013,CENTRAL,9,210,126,44,109,45,53
21-11-2013,CENTRAL,7,236,137,36,83,34,47
22-11-2013,CENTRAL,5,189,105,34,57,37,30
23-11-2013,CENTRAL,6,153,94,37,57,45,30
24-11-2013,CENTRAL,8,262,112,55,55,25,30
25-11-2013,CENTRAL,11,363,151,82,60,12,27
26-11-2013,CENTRAL,9,230,122,66,94,28,37
27-11-2013,CENTRAL,10,340,141,61,107,23,49
28-11-2013,CENTRAL,13,394,148,43,55,13,38
29-11-2013,CENTRAL,15,420,157,47,52,18,27
30-11-2013,CENTRAL,14,389,164,57,67,11,35
1/12/2013,CENTRAL,14,307,145,53,62,19,35
2/12/2013,CENTRAL,16,370,167,52,84,15,40
3/12/2013,CENTRAL,12,306,147,49,75,37,41
4/12/2013,CENTRAL,25,531,218,64,92,8,60
5/12/2013,CENTRAL,21,408,181,64,79,14,51
6/12/2013,CENTRAL,24,496,213,57,89,9,57
7/12/2013,CENTRAL,16,347,170,52,91,15,55
8/12/2013,CENTRAL,14,150,100,26,88,48,55
9/12/2013,CENTRAL,25,463,197,93,113,8,74
10/12/2013,CENTRAL,18,268,143,113,158,24,N.A.
11/12/2013,CENTRAL,19,258,133,109,151,22,N.A.
12/12/2013,CENTRAL,19,222,114,78,124,24,N.A.
13-12-2013,CENTRAL,14,284,128,85,102,14,N.A.
14-12-2013,CENTRAL,10,204,99,103,87,21,N.A.
15-12-2013,CENTRAL,3,155,72,86,18,17,N.A.
16-12-2013,CENTRAL,10,357,105,127,16,1,N.A.
17-12-2013,CENTRAL,N.A.,334,93,113,26,6,N.A.
18-12-2013,CENTRAL,3,367,115,82,27,5,N.A.
19-12-2013,CENTRAL,5,425,144,73,41,6,N.A.
20-12-2013,CENTRAL,8,363,145,73,51,8,N.A.
21-12-2013,CENTRAL,18,407,165,95,81,6,N.A.
22-12-2013,CENTRAL,25,275,147,110,102,19,N.A.
23-12-2013,CENTRAL,20,505,206,123,107,8,N.A.
24-12-2013,CENTRAL,14,344,164,101,74,13,N.A.
25-12-2013,CENTRAL,26,363,178,119,110,10,N.A.
26-12-2013,CENTRAL,20,333,169,84,82,24,N.A.
27-12-2013,CENTRAL,40,412,188,124,134,23,N.A.
28-12-2013,CENTRAL,30,383,174,124,131,10,N.A.
29-12-2013,CENTRAL,13,255,138,72,72,30,N.A.
30-12-2013,CENTRAL,27,532,218,121,108,5,N.A.
31-12-2013,CENTRAL,29,519,210,120,94,3,N.A.
1/1/2014,CENTRAL,18,300,152,103,76,35,N.A.
2/1/2014,CENTRAL,8,308,166,97,65,17,N.A.
3/1/2014,CENTRAL,26,632,230,137,106,8,N.A.
4/1/2014,CENTRAL,24,422,213,121,114,13,N.A.
5/1/2014,CENTRAL,20,179,124,100,120,67,N.A.
6/1/2014,CENTRAL,15,186,123,96,114,66,N.A.
7/1/2014,CENTRAL,3,205,108,66,62,31,N.A.
8/1/2014,CENTRAL,13,448,152,116,82,6,N.A.
9/1/2014,CENTRAL,16,343,130,136,61,14,N.A.
10/1/2014,CENTRAL,17,173,90,98,73,33,48
11/1/2014,CENTRAL,16,188,100,65,60,40,39
12/1/2014,CENTRAL,27,365,164,100,85,21,59
13-01-2014,CENTRAL,13,360,124,105,58,9,36
14-01-2014,CENTRAL,8,397,143,101,55,9,39
15-01-2014,CENTRAL,10,282,128,72,52,24,35
16-01-2014,CENTRAL,6,228,118,55,60,37,33
17-01-2014,CENTRAL,18,448,184,85,93,19,59
18-01-2014,CENTRAL,16,343,171,79,81,26,55
19-01-2014,CENTRAL,11,175,113,86,104,62,72
20-01-2014,CENTRAL,22,521,216,108,108,13,77
21-01-2014,CENTRAL,28,437,191,76,106,25,63
22-01-2014,CENTRAL,23,398,177,89,121,23,74
23-01-2014,CENTRAL,8,247,137,75,87,36,52
24-01-2014,CENTRAL,2,189,110,58,50,36,30
25-01-2014,CENTRAL,1,203,116,59,41,26,23
26-01-2014,CENTRAL,6,259,113,88,72,43,48
27-01-2014,CENTRAL,2,187,104,69,73,46,44
28-01-2014,CENTRAL,3,263,128,71,61,29,35
29-01-2014,CENTRAL,3,268,133,81,45,22,26
30-01-2014,CENTRAL,13,590,186,110,68,4,45
31-01-2014,CENTRAL,6,310,139,89,62,24,46
1/2/2014,CENTRAL,2,234,113,75,48,17,33
2/2/2014,CENTRAL,15,386,127,88,44,6,28
3/2/2014,CENTRAL,24,406,143,91,52,9,35
4/2/2014,CENTRAL,5,207,92,90,53,34,34
5/2/2014,CENTRAL,2,150,74,72,25,34,15
6/2/2014,CENTRAL,4,227,92,76,20,18,13
7/2/2014,CENTRAL,10,386,120,84,35,8,23
8/2/2014,CENTRAL,9,240,73,99,47,6,34
9/2/2014,CENTRAL,4,203,71,77,25,18,14
10/2/2014,CENTRAL,9,369,106,101,36,8,26
11/2/2014,CENTRAL,10,353,109,97,52,8,39
12/2/2014,CENTRAL,6,362,108,89,62,7,48
13-02-2014,CENTRAL,9,383,108,95,32,4,25
14-02-2014,CENTRAL,10,343,126,90,57,8,44
15-02-2014,CENTRAL,7,209,93,78,49,16,35
16-02-2014,CENTRAL,7,126,72,61,64,36,39
17-02-2014,CENTRAL,5,243,106,83,59,15,N.A.
18-02-2014,CENTRAL,17,510,131,142,64,3,N.A.
19-02-2014,CENTRAL,11,396,123,100,27,6,18
20-02-2014,CENTRAL,8,310,123,82,41,11,22
21-02-2014,CENTRAL,8,146,87,65,61,53,34
22-02-2014,CENTRAL,7,138,85,59,59,59,35
23-02-2014,CENTRAL,8,99,66,53,49,65,29
24-02-2014,CENTRAL,6,175,95,61,44,38,25
25-02-2014,CENTRAL,5,192,102,73,55,29,35
26-02-2014,CENTRAL,17,454,132,99,59,13,38
27-02-2014,CENTRAL,5,192,94,72,47,22,31
28-02-2014,CENTRAL,5,179,95,81,52,32,29
1/3/2014,CENTRAL,8,246,106,92,72,16,43
2/3/2014,CENTRAL,11,249,88,105,52,20,34
3/3/2014,CENTRAL,4,134,78,79,44,47,25
4/3/2014,CENTRAL,10,321,115,109,86,26,57
5/3/2014,CENTRAL,10,260,97,112,64,17,44
6/3/2014,CENTRAL,5,156,86,74,61,47,34
7/3/2014,CENTRAL,5,139,71,70,44,32,25
8/3/2014,CENTRAL,4,224,86,86,48,18,31
9/3/2014,CENTRAL,6,217,77,93,28,7,16
10/3/2014,CENTRAL,7,137,72,82,45,41,27
11/3/2014,CENTRAL,9,160,88,88,88,40,56
12/3/2014,CENTRAL,10,343,113,123,118,17,70
13-03-2014,CENTRAL,18,625,164,151,81,4,53
14-03-2014,CENTRAL,9,219,113,115,77,27,50
15-03-2014,CENTRAL,13,168,95,95,93,35,59
16-03-2014,CENTRAL,16,126,90,84,102,56,55
17-03-2014,CENTRAL,7,243,115,104,79,20,49
18-03-2014,CENTRAL,7,299,115,104,78,10,47
19-03-2014,CENTRAL,13,456,131,119,70,5,47
20-03-2014,CENTRAL,47,798,158,141,99,6,59
21-03-2014,CENTRAL,9,281,103,101,69,12,40
22-03-2014,CENTRAL,8,143,87,79,70,44,43
23-03-2014,CENTRAL,6,103,69,59,47,66,22
24-03-2014,CENTRAL,7,173,99,73,48,42,24
25-03-2014,CENTRAL,10,267,130,85,53,19,29
26-03-2014,CENTRAL,18,484,141,106,63,12,38
27-03-2014,CENTRAL,25,414,116,96,56,5,35
28-03-2014,CENTRAL,4,210,105,104,54,17,41
29-03-2014,CENTRAL,13,488,135,124,51,4,35
30-03-2014,CENTRAL,7,264,94,95,36,10,23
31-03-2014,CENTRAL,7,376,132,112,29,23,19
1/4/2014,CENTRAL,5,301,118,126,37,8,30
2/4/2014,CENTRAL,4,232,108,123,32,24,23
3/4/2014,CENTRAL,3,290,124,119,21,19,14
4/4/2014,CENTRAL,6,235,122,107,54,31,37
5/4/2014,CENTRAL,7,123,92,79,63,81,41
6/4/2014,CENTRAL,5,117,82,85,66,75,48
7/4/2014,CENTRAL,4,150,90,85,49,59,30
8/4/2014,CENTRAL,5,296,122,112,37,24,26
9/4/2014,CENTRAL,5,229,110,96,34,15,23
10/4/2014,CENTRAL,4,180,109,94,47,36,32
11/4/2014,CENTRAL,5,190,113,92,49,35,31
12/4/2014,CENTRAL,8,239,118,96,52,18,30
13-04-2014,CENTRAL,32,466,139,112,79,3,53
14-04-2014,CENTRAL,12,286,112,102,49,24,27
15-04-2014,CENTRAL,5,146,100,92,55,67,28
16-04-2014,CENTRAL,7,175,109,98,73,46,39
17-04-2014,CENTRAL,7,259,113,97,54,16,27
18-04-2014,CENTRAL,9,190,87,78,40,14,19
19-04-2014,CENTRAL,9,176,86,79,38,9,20
20-04-2014,CENTRAL,33,484,114,108,57,3,31
21-04-2014,CENTRAL,6,129,70,83,52,33,24
22-04-2014,CENTRAL,15,383,124,113,65,15,36
23-04-2014,CENTRAL,4,175,102,94,42,29,27
24-04-2014,CENTRAL,3,168,104,99,56,42,35
25-04-2014,CENTRAL,3,180,105,109,56,34,37
26-04-2014,CENTRAL,6,249,114,116,39,21,25
27-04-2014,CENTRAL,18,324,158,129,62,29,40
28-04-2014,CENTRAL,14,314,152,123,53,18,32
29-04-2014,CENTRAL,7,188,119,102,53,52,35
30-04-2014,CENTRAL,5,191,117,86,73,52,49
1/5/2014,CENTRAL,3,108,68,76,38,58,26
2/5/2014,CENTRAL,5,163,93,79,27,47,16
3/5/2014,CENTRAL,5,119,80,72,40,72,23
4/5/2014,CENTRAL,2,93,66,69,46,69,29
5/5/2014,CENTRAL,6,240,111,84,27,20,16
6/5/2014,CENTRAL,4,112,72,64,38,54,23
7/5/2014,CENTRAL,3,194,104,73,30,39,20
8/5/2014,CENTRAL,4,223,103,82,28,15,19
9/5/2014,CENTRAL,2,221,105,74,15,19,8
10/5/2014,CENTRAL,4,218,98,65,19,15,7
11/5/2014,CENTRAL,6,230,96,68,25,9,10
12/5/2014,CENTRAL,11,395,122,96,35,7,20
13-05-2014,CENTRAL,7,257,77,70,28,9,16
14-05-2014,CENTRAL,6,239,69,66,27,10,14
15-05-2014,CENTRAL,6,313,94,74,36,5,19
16-05-2014,CENTRAL,6,260,82,74,33,10,21
17-05-2014,CENTRAL,5,194,57,63,21,8,12
18-05-2014,CENTRAL,7,159,52,58,21,8,12
19-05-2014,CENTRAL,7,267,79,70,24,8,14
20-05-2014,CENTRAL,11,383,101,90,34,7,23
21-05-2014,CENTRAL,9,267,83,73,29,8,18
22-05-2014,CENTRAL,7,180,58,63,27,10,14
23-05-2014,CENTRAL,7,279,84,82,30,6,17
24-05-2014,CENTRAL,7,199,67,70,30,4,17
25-05-2014,CENTRAL,11,147,48,57,16,9,8
26-05-2014,CENTRAL,6,214,68,70,18,6,10
27-05-2014,CENTRAL,12,250,85,77,30,8,18
28-05-2014,CENTRAL,10,256,72,71,25,7,13
29-05-2014,CENTRAL,5,267,83,65,26,7,14
30-05-2014,CENTRAL,11,179,61,55,25,8,15
31-05-2014,CENTRAL,13,222,67,98,27,5,16
1/6/2014,CENTRAL,8,141,49,51,17,10,9
2/6/2014,CENTRAL,5,137,49,50,15,13,7
3/6/2014,CENTRAL,5,231,73,65,25,6,12
4/6/2014,CENTRAL,8,231,68,63,24,6,12
5/6/2014,CENTRAL,6,229,71,67,23,5,11
6/6/2014,CENTRAL,13,416,114,96,34,3,18
7/6/2014,CENTRAL,16,371,121,94,30,4,20
8/6/2014,CENTRAL,19,203,118,117,75,82,58
9/6/2014,CENTRAL,4,157,82,67,29,34,18
10/6/2014,CENTRAL,5,186,95,76,49,26,31
11/6/2014,CENTRAL,4,159,83,72,34,24,18
12/6/2014,CENTRAL,6,196,112,76,52,42,27
13-06-2014,CENTRAL,7,242,143,77,64,44,36
14-06-2014,CENTRAL,7,266,146,83,54,34,35
15-06-2014,CENTRAL,13,265,131,92,52,13,37
16-06-2014,CENTRAL,5,175,78,71,35,23,23
17-06-2014,CENTRAL,4,157,61,65,25,13,13
18-06-2014,CENTRAL,5,192,64,67,24,11,12
19-06-2014,CENTRAL,5,214,70,74,24,9,13
20-06-2014,CENTRAL,5,214,70,78,29,11,15
21-06-2014,CENTRAL,5,231,81,84,30,7,15
22-06-2014,CENTRAL,7,176,69,80,21,3,14
23-06-2014,CENTRAL,8,327,96,94,29,2,17
24-06-2014,CENTRAL,7,289,89,86,30,3,19
25-06-2014,CENTRAL,8,329,91,89,N.A.,2,N.A.
26-06-2014,CENTRAL,16,191,64,68,34,10,18
27-06-2014,CENTRAL,10,218,73,79,N.A.,7,N.A.
28-06-2014,CENTRAL,11,218,70,72,25,5,13
29-06-2014,CENTRAL,4,119,45,58,18,7,10
30-06-2014,CENTRAL,4,198,71,65,24,7,13
1/7/2014,CENTRAL,5,141,54,67,20,8,10
2/7/2014,CENTRAL,5,187,64,77,26,8,12
3/7/2014,CENTRAL,13,186,62,57,N.A.,10,N.A.
4/7/2014,CENTRAL,15,177,61,35,23,10,13
5/7/2014,CENTRAL,8,173,58,40,22,8,12
6/7/2014,CENTRAL,10,198,86,51,28,8,16
7/7/2014,CENTRAL,19,507,145,92,42,2,28
8/7/2014,CENTRAL,21,402,169,95,70,14,52
9/7/2014,CENTRAL,19,329,138,74,56,18,42
10/7/2014,CENTRAL,8,285,93,57,23,14,14
11/7/2014,CENTRAL,2,247,75,56,17,12,11
12/7/2014,CENTRAL,2,214,70,50,21,12,10
13-07-2014,CENTRAL,5,149,51,41,17,15,8
14-07-2014,CENTRAL,5,232,65,51,18,12,10
15-07-2014,CENTRAL,5,172,53,44,18,12,10
16-07-2014,CENTRAL,7,209,70,48,24,10,14
17-07-2014,CENTRAL,2,129,53,34,19,20,9
18-07-2014,CENTRAL,0,161,58,44,26,20,13
19-07-2014,CENTRAL,1,206,69,52,28,12,11
20-07-2014,CENTRAL,2,125,50,35,22,17,12
21-07-2014,CENTRAL,18,373,109,73,N.A.,9,N.A.
22-07-2014,CENTRAL,27,389,157,91,N.A.,20,N.A.
23-07-2014,CENTRAL,4,257,112,80,40,25,27
24-07-2014,CENTRAL,2,189,71,52,29,26,16
25-07-2014,CENTRAL,8,216,81,53,18,13,10
26-07-2014,CENTRAL,2,169,59,52,13,12,7
27-07-2014,CENTRAL,2,151,56,44,11,14,5
28-07-2014,CENTRAL,7,272,70,61,N.A.,9,N.A.
29-07-2014,CENTRAL,18,315,98,67,36,13,26
30-07-2014,CENTRAL,8,231,109,62,36,20,25
31-07-2014,CENTRAL,9,304,106,74,35,15,22
1/8/2014,CENTRAL,10,297,124,71,39,20,27
2/8/2014,CENTRAL,11,290,122,74,36,16,26
3/8/2014,CENTRAL,9,195,93,59,27,23,21
4/8/2014,CENTRAL,9,252,87,63,23,13,16
5/8/2014,CENTRAL,6,239,86,64,26,11,17
6/8/2014,CENTRAL,7,295,87,69,20,9,14
7/8/2014,CENTRAL,7,284,88,68,20,12,12
8/8/2014,CENTRAL,9,252,79,56,17,15,9
9/8/2014,CENTRAL,5,169,61,50,15,19,6
10/8/2014,CENTRAL,3,131,53,42,14,24,6
11/8/2014,CENTRAL,4,188,67,51,20,18,9
12/8/2014,CENTRAL,3,216,74,57,22,22,11
13-08-2014,CENTRAL,6,368,98,81,19,12,13
14-08-2014,CENTRAL,4,263,89,62,20,13,11
15-08-2014,CENTRAL,7,227,83,58,15,16,9
16-08-2014,CENTRAL,4,189,77,60,17,24,10
17-08-2014,CENTRAL,5,116,47,55,14,21,8
18-08-2014,CENTRAL,7,217,75,50,15,14,8
19-08-2014,CENTRAL,6,301,93,65,N.A.,14,N.A.
20-08-2014,CENTRAL,7,401,104,87,N.A.,8,N.A.
21-08-2014,CENTRAL,7,301,82,69,N.A.,8,N.A.
22-08-2014,CENTRAL,11,311,86,63,23,9,14
23-08-2014,CENTRAL,12,246,75,58,20,11,12
24-08-2014,CENTRAL,9,209,78,52,20,11,12
25-08-2014,CENTRAL,6,267,84,59,19,9,12
26-08-2014,CENTRAL,5,202,69,50,15,11,8
27-08-2014,CENTRAL,5,147,66,44,21,20,11
28-08-2014,CENTRAL,4,197,67,51,19,13,8
29-08-2014,CENTRAL,5,222,76,54,20,10,10
30-08-2014,CENTRAL,6,170,81,52,27,23,18
31-08-2014,CENTRAL,4,139,54,50,13,14,6
1/9/2014,CENTRAL,4,227,71,57,14,10,6
2/9/2014,CENTRAL,15,367,102,76,22,8,13
3/9/2014,CENTRAL,9,288,106,72,21,13,11
4/9/2014,CENTRAL,17,369,154,93,54,18,34
5/9/2014,CENTRAL,4,189,98,62,37,37,24
6/9/2014,CENTRAL,6,177,99,65,35,31,22
7/9/2014,CENTRAL,4,111,56,42,21,32,11
8/9/2014,CENTRAL,5,217,88,58,N.A.,15,N.A.
9/9/2014,CENTRAL,8,139,69,53,23,21,14
10/9/2014,CENTRAL,12,253,86,56,N.A.,15,N.A.
11/9/2014,CENTRAL,5,207,73,57,N.A.,11,N.A.
12/9/2014,CENTRAL,2,178,67,57,14,16,6
13-09-2014,CENTRAL,3,187,63,61,13,13,6
14-09-2014,CENTRAL,4,98,50,52,17,25,9
15-09-2014,CENTRAL,5,190,91,63,34,26,20
16-09-2014,CENTRAL,2,123,49,49,24,29,8
17-09-2014,CENTRAL,2,227,83,68,34,15,17
18-09-2014,CENTRAL,8,332,110,87,43,10,24
19-09-2014,CENTRAL,23,428,209,130,98,26,68
20-09-2014,CENTRAL,8,342,154,101,48,15,30
21-09-2014,CENTRAL,7,326,148,80,39,13,22
22-09-2014,CENTRAL,13,333,162,90,49,19,34
23-09-2014,CENTRAL,9,310,146,89,47,14,32
24-09-2014,CENTRAL,18,305,169,95,64,28,48
25-09-2014,CENTRAL,14,244,156,83,62,47,50
26-09-2014,CENTRAL,8,259,110,74,30,13,22
27-09-2014,CENTRAL,7,245,91,71,23,12,17
28-09-2014,CENTRAL,8,145,68,56,26,31,20
29-09-2014,CENTRAL,11,65,47,59,27,32,21
30-09-2014,CENTRAL,14,97,74,83,54,56,42
1/10/2014,CENTRAL,3,15,14,60,30,91,22
2/10/2014,CENTRAL,7,36,33,71,36,86,27
3/10/2014,CENTRAL,8,63,51,81,44,49,37
4/10/2014,CENTRAL,3,33,30,79,46,91,33
5/10/2014,CENTRAL,5,20,20,70,56,119,38
6/10/2014,CENTRAL,6,40,35,54,53,114,31
7/10/2014,CENTRAL,7,30,28,58,69,126,42
8/10/2014,CENTRAL,6,N.A.,N.A.,58,58,108,36
9/10/2014,CENTRAL,9,96,83,67,47,61,30
10/10/2014,CENTRAL,10,122,96,64,43,34,26
11/10/2014,CENTRAL,11,84,74,68,48,64,31
12/10/2014,CENTRAL,8,68,63,61,50,79,31
13-10-2014,CENTRAL,8,66,59,59,51,95,32
14-10-2014,CENTRAL,8,146,108,84,73,66,53
15-10-2014,CENTRAL,9,310,169,93,90,41,67
16-10-2014,CENTRAL,7,227,141,81,77,67,55
17-10-2014,CENTRAL,9,209,136,79,70,77,45
18-10-2014,CENTRAL,6,199,126,76,55,54,35
19-10-2014,CENTRAL,5,167,101,64,45,54,26
20-10-2014,CENTRAL,6,262,126,75,49,38,32
21-10-2014,CENTRAL,24,487,175,112,53,9,35
22-10-2014,CENTRAL,17,430,186,116,68,10,47
23-10-2014,CENTRAL,6,278,136,99,55,33,33
24-10-2014,CENTRAL,7,256,136,90,62,43,37
25-10-2014,CENTRAL,5,215,124,83,49,45,28
26-10-2014,CENTRAL,6,167,110,89,52,48,34
27-10-2014,CENTRAL,6,236,131,90,62,45,43
28-10-2014,CENTRAL,4,175,107,70,60,71,31
29-10-2014,CENTRAL,5,228,120,68,43,39,20
30-10-2014,CENTRAL,4,246,120,73,46,37,27
31-10-2014,CENTRAL,5,347,135,86,47,19,31
1/11/2014,CENTRAL,8,370,155,112,54,7,35
2/11/2014,CENTRAL,11,376,164,99,51,23,31
3/11/2014,CENTRAL,11,409,152,122,60,10,45
4/11/2014,CENTRAL,9,230,125,114,64,28,44
5/11/2014,CENTRAL,6,234,130,88,49,36,29
6/11/2014,CENTRAL,7,280,146,98,51,17,34
7/11/2014,CENTRAL,5,193,110,91,49,39,38
8/11/2014,CENTRAL,5,364,129,109,18,15,16
9/11/2014,CENTRAL,6,195,98,97,25,24,20
10/11/2014,CENTRAL,6,199,108,74,30,31,21
11/11/2014,CENTRAL,7,215,114,90,49,29,34
12/11/2014,CENTRAL,8,386,136,123,51,7,39
13-11-2014,CENTRAL,10,427,141,119,41,4,29
14-11-2014,CENTRAL,8,249,120,116,63,18,45
15-11-2014,CENTRAL,6,197,110,77,46,36,26
16-11-2014,CENTRAL,10,303,145,104,54,14,33
17-11-2014,CENTRAL,15,403,154,99,66,9,48
18-11-2014,CENTRAL,16,409,164,104,79,8,58
19-11-2014,CENTRAL,11,294,149,100,76,23,50
20-11-2014,CENTRAL,6,198,111,77,47,38,24
21-11-2014,CENTRAL,7,234,121,83,37,27,21
22-11-2014,CENTRAL,7,205,120,87,47,30,28
23-11-2014,CENTRAL,4,206,91,78,25,31,12
24-11-2014,CENTRAL,6,251,119,87,29,20,16
25-11-2014,CENTRAL,16,472,154,123,39,2,22
26-11-2014,CENTRAL,14,295,147,111,83,17,60
27-11-2014,CENTRAL,5,214,109,102,49,27,33
28-11-2014,CENTRAL,7,220,108,104,45,19,30
29-11-2014,CENTRAL,6,204,96,97,40,12,24
30-11-2014,CENTRAL,5,206,83,111,39,8,21
1/12/2014,CENTRAL,11,435,130,142,33,4,19
2/12/2014,CENTRAL,6,287,102,133,50,8,40
3/12/2014,CENTRAL,5,219,102,104,61,23,45
4/12/2014,CENTRAL,10,472,139,106,25,6,17
5/12/2014,CENTRAL,13,441,147,90,42,8,28
6/12/2014,CENTRAL,10,220,117,80,53,30,30
7/12/2014,CENTRAL,16,268,117,86,54,30,32
8/12/2014,CENTRAL,10,314,133,91,55,17,39
9/12/2014,CENTRAL,10,238,123,92,56,35,35
10/12/2014,CENTRAL,19,416,165,124,86,18,63
11/12/2014,CENTRAL,18,446,171,129,92,9,68
12/12/2014,CENTRAL,19,324,135,105,74,10,44
13-12-2014,CENTRAL,18,269,134,100,87,15,47
14-12-2014,CENTRAL,15,166,113,90,90,51,50
15-12-2014,CENTRAL,12,298,131,99,68,29,38
16-12-2014,CENTRAL,29,331,148,95,103,14,60
17-12-2014,CENTRAL,26,381,153,57,67,19,30
18-12-2014,CENTRAL,17,294,133,62,65,16,34
19-12-2014,CENTRAL,9,311,126,81,52,13,36
20-12-2014,CENTRAL,11,255,124,72,46,22,30
21-12-2014,CENTRAL,20,265,142,69,58,34,37
22-12-2014,CENTRAL,26,258,138,77,75,32,50
23-12-2014,CENTRAL,14,273,129,91,74,32,50
24-12-2014,CENTRAL,12,324,129,95,41,11,29
25-12-2014,CENTRAL,8,125,83,74,40,51,28
26-12-2014,CENTRAL,6,108,70,80,41,47,32
27-12-2014,CENTRAL,8,206,88,96,37,23,25
28-12-2014,CENTRAL,12,290,105,133,40,4,31
29-12-2014,CENTRAL,12,322,134,102,46,13,33
30-12-2014,CENTRAL,17,346,150,96,43,11,29
